STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,BLOCK_CODE,BLOCK_NAME,LATITUDE,LONGITUDE,ELEVATION_M,SLOPE_DEG,LANDCOVER_CLASS,LANDCOVER_NAME
1,Jammu And Kashmir,620,Kishtwar,55,Warwan,33.2911,75.8224,2530.6,15.62,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,620,Kishtwar,6901,Palmar,33.2657,75.7422,2512.1,15.54,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,620,Kishtwar,6902,Trigam,33.1976,75.8631,2502.7,15.35,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,620,Kishtwar,6903,Thakraie,33.2179,75.7794,2499.8,15.41,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,620,Kishtwar,6904,Bunjwah,33.3162,75.8298,2540.2,15.69,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,620,Kishtwar,6905,Mughalmaidan,33.3292,75.7023,2529.5,15.72,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,38,Banihal,33.2415,75.3016,2450.7,15.48,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,52,Ramban,33.1666,75.1594,2407.4,15.27,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,53,Ramsoo,33.0988,75.2124,2390.1,15.08,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,127,Gool,33.295,75.2278,2460.6,15.63,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,6946,Batote,33.2951,75.3366,2473.7,15.63,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,6947,Rajgarh,33.2263,75.1749,2430.2,15.43,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,6948,Ukhral,33.1879,75.3366,2436.2,15.33,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,6949,Sangaldan,33.1923,75.2638,2429.0,15.34,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,6950,Gundi Dharam,33.3164,75.1594,2459.9,15.69,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,6951,Gandhri,33.3726,75.3086,2497.4,15.84,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,621,Ramban,6952,Khari,33.2821,75.0716,2437.3,15.59,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,4,Devsar,33.6986,75.1178,2588.6,16.76,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,5,D.H. Pora,33.7762,75.0896,2612.4,16.97,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,7,Kulgam,33.6857,74.8515,2552.2,16.72,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,8,Pahloo,33.5024,74.993,2505.0,16.21,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,9,Qaimoh,33.5915,75.1178,2551.2,16.46,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,6889,Kund,33.6298,74.9553,2545.1,16.56,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,6890,Manzgam,33.5702,74.9397,2522.3,16.4,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,6891,Frisal,33.72,74.9397,2574.8,16.82,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,6892,Pombay,33.5959,75.0446,2543.9,16.47,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,6893,Behibag,33.6451,75.0826,2565.7,16.61,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,622,Kulgam,6894,D K Marg,33.6986,75.0084,2575.5,16.76,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,21,Bandipora,34.4719,74.6412,2802.1,18.92,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,24,Gurez,34.4178,74.5757,2775.3,18.77,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,25,Hajin,34.3683,74.5372,2753.4,18.63,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,32,Sumbal,34.332,74.7013,2760.4,18.53,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6545,Tulail,34.3458,74.7926,2776.1,18.57,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6908,Aloosa,34.4178,74.7068,2791.0,18.77,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6909,Bonkoot,34.5037,74.5812,2806.0,19.01,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6910,Arin,34.4674,74.7453,2813.0,18.91,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6911,Naidkhay,34.293,74.5539,2729.0,18.42,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6912,Ganstan,34.4899,74.4899,2790.3,18.97,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6913,Nowgam,34.3638,74.6412,2764.3,18.62,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,623,Bandipora,6914,Baktoor,34.5427,74.7286,2837.4,19.12,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,62,Purmandal,32.7519,75.0872,2253.6,14.11,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,64,Samba,32.5631,75.0254,2180.1,13.58,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,66,Vijaypur,32.5173,75.1886,2183.7,13.45,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,79,Ghagwal,32.6099,75.1217,2208.1,13.71,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,6934,Nud,32.6736,75.1477,2233.5,13.89,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,6935,Sumb,32.5123,75.078,2168.7,13.43,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,6936,Rajpura,32.6438,74.947,2199.0,13.8,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,6937,Ramgarh,32.5606,74.8967,2163.8,13.57,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,624,Samba,7051,Purmandal Bari Brahamna,32.6567,75.0254,2212.9,13.84,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,110,Shopian,33.6218,74.852,2529.9,16.54,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6877,Keller,33.6701,74.6684,2524.7,16.68,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6878,Kanji Ullar,33.7662,74.7988,2574.0,16.95,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6879,Ramnagri,33.6726,74.7988,2541.3,16.68,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6880,Imamsahib,33.8613,74.8614,2614.8,17.21,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6881,Kaprin,33.7533,74.7193,2560.0,16.91,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6882,Chitragam,33.7194,74.8963,2569.3,16.81,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6883,Zainpora,33.6267,74.964,2545.0,16.55,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,625,Shopian,6884,Harman,33.7831,74.9225,2594.8,16.99,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,626,Ganderbal,119,Ganderbal,34.2165,74.8358,2736.1,18.21,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,626,Ganderbal,120,Kangan,34.3571,74.7316,2772.8,18.6,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,626,Ganderbal,121,Lar,34.24,74.7115,2729.4,18.27,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,626,Ganderbal,6546,Wakoora,34.1743,74.8112,2718.3,18.09,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,626,Ganderbal,6885,Sherpathri,34.076,74.7316,2674.4,17.81,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,626,Ganderbal,6886,Safapora,34.1735,74.6624,2700.2,18.09,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,626,Ganderbal,6887,Gund,34.294,74.8451,2764.3,18.42,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,123,Arnas,33.082,74.8975,2346.4,15.03,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,128,Mahore,33.082,74.7685,2330.9,15.03,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,131,Pouni,32.9572,74.747,2284.7,14.68,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,133,Reasi,33.028,74.833,2319.8,14.88,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6938,Bamagh,33.1316,74.9354,2368.3,15.17,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6939,Katra,33.1541,74.684,2346.0,15.23,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6940,Panthal,33.0325,74.7306,2309.0,14.89,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6941,Thuroo,33.0099,74.982,2331.3,14.83,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6942,Jig Bagli,33.1678,74.7738,2361.6,15.27,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6943,Thakrakote,32.9962,74.8921,2315.7,14.79,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6944,Gulab Garh,33.1361,74.833,2357.6,15.18,4,Deciduous Broadleaf Forest
1,Jammu And Kashmir,627,Reasi,6945,Chassana,33.2069,74.919,2392.7,15.38,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,15,Bilaspur,135,Bilaspur Sadar,22.0785,82.1985,5.0,17.82,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,15,Bilaspur,136,Jhandutta,22.0785,81.9846,5.0,17.82,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,15,Bilaspur,137,Ghumarwin,22.1776,82.1402,5.0,18.1,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,15,Bilaspur,7089,Shree Naina Devi,22.0244,82.1402,5.0,17.67,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,16,Chamba,138,Bhattiyat,32.6328,76.1982,2345.3,13.77,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,16,Chamba,139,Bharmour,32.5554,76.189,2317.1,13.56,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,16,Chamba,140,Chamba,32.6959,76.0868,2354.0,13.95,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,16,Chamba,141,Mehla,32.5788,76.0671,2310.6,13.62,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,16,Chamba,142,Pangi,32.5124,76.019,2281.6,13.43,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,16,Chamba,143,Saluni,32.4148,76.0868,2255.6,13.16,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,16,Chamba,144,Tisa,32.5131,76.1649,2299.4,13.44,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,17,Hamirpur,145,Bamson,25.9608,80.2054,490.9,17.49,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,17,Hamirpur,146,Bhoranj,26.0467,80.2004,520.4,17.73,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,17,Hamirpur,147,Bijhri,26.0857,80.0651,517.8,17.84,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,17,Hamirpur,148,Hamirpur,25.9608,80.0852,476.5,17.49,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,17,Hamirpur,149,Nadaun,25.875,80.0902,447.1,17.25,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,17,Hamirpur,150,Tira Sujanpur,25.836,80.2255,449.7,17.14,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,151,Baijnath,32.1393,76.3812,2194.5,12.39,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,152,Bhawarna,32.2033,76.3934,2218.4,12.57,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,153,Dehra Gopipur,32.1513,76.2975,2188.7,12.42,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,154,Fatehpur,32.2345,76.208,2207.0,12.66,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,155,Indora,32.1396,76.228,2176.2,12.39,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,156,Kangra,32.1393,76.165,2168.6,12.39,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,157,Lambagaon,32.1014,76.103,2147.8,12.28,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,158,Nagrota Bagwan,32.0807,76.2142,2153.9,12.23,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,159,Nagrota Surian,32.0313,76.1904,2133.8,12.09,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,160,Nurpur,31.9682,76.208,2113.8,23.11,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,161,Panchrukhi,32.0473,76.2731,2149.3,12.13,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,162,Pragpur,32.0098,76.3179,2141.6,12.03,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,163,Rait,31.9994,76.3934,2147.0,23.2,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,164,Sulah,32.0807,76.3321,2168.1,12.23,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,6504,Dharamshala,32.2005,76.2731,2202.9,12.56,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,18,Kangra,7496,Badoh,32.1014,76.3369,2175.9,12.28,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,19,Kinnaur,165,Kalpa,31.5952,78.4771,2255.6,22.07,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,19,Kinnaur,166,Nichar,31.681,78.3554,2271.0,22.31,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,19,Kinnaur,167,Pooh,31.4704,78.329,2194.1,21.72,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,20,Kullu,168,Anni,31.9041,77.4645,2242.2,22.93,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,20,Kullu,169,Banjar,31.9984,77.4369,2271.9,23.2,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,20,Kullu,170,Kullu,31.9888,77.2635,2247.7,23.17,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,20,Kullu,171,Naggar,31.8723,77.3494,2217.2,22.84,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,20,Kullu,172,Nirmand,31.8099,77.4369,2205.9,22.67,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,21,Lahul And Spiti,173,Lahul,32.4801,77.6809,2469.7,13.34,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,21,Lahul And Spiti,174,Spiti,32.4801,77.4993,2448.0,13.34,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,175,Balh,31.1048,77.2365,1935.1,20.69,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,176,Gohar,31.1048,77.0577,1913.6,20.69,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,177,Chauntra,31.2175,77.2784,1979.5,21.01,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,178,Dharmpur,31.2175,77.0684,1954.3,21.01,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,179,Drang,31.1283,77.1165,1928.9,20.76,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,180,Gopalpur,31.0423,77.0217,1887.4,20.52,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,181,Karsog,31.0625,77.134,1908.0,20.57,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,182,Mandi Sadar,31.0082,77.1476,1890.6,20.42,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,183,Seraj,31.0625,77.2128,1917.4,20.57,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,184,Sundarnagar,31.0618,77.2777,1925.0,20.57,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,7349,Bali Chowki,31.1478,77.2777,1955.1,20.81,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,7490,Dhanotu,31.2014,77.1476,1958.2,20.96,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,7491,Nihri,30.9643,77.2109,1882.8,20.3,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,22,Mandi,7494,Churag,31.1575,77.1874,1947.6,20.84,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,185,Basantpur,31.1033,77.2216,1932.7,20.69,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,186,Chauhara,31.1493,77.2609,1953.6,20.82,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,187,Chaupal,31.2219,77.2541,1978.2,21.02,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,188,Jubbal,31.1569,77.166,1944.8,20.84,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,189,Mashobra,31.1162,77.0971,1922.3,20.73,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,190,Narkanda,31.0077,77.0324,1876.6,20.42,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,191,Rampur,31.0527,77.1361,1904.8,20.55,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,192,Rohru,31.0049,77.1724,1892.4,20.41,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,193,Theog,30.9846,77.2541,1895.1,20.36,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,6538,Nankhari,31.0795,77.0461,1903.4,20.62,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,7348,Kupvi,31.1988,77.0324,1943.5,20.96,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,7481,Totu,31.0781,77.2143,1923.1,20.62,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,23,Shimla,7492,Kotkhai,31.1959,77.1174,1952.7,20.95,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,24,Sirmaur,194,Nahan,30.6667,77.4939,1812.6,19.47,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,24,Sirmaur,195,Pachhad,30.7442,77.5029,1840.8,19.68,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,24,Sirmaur,196,Paonta Sahib,30.8073,77.3938,1849.8,19.86,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,24,Sirmaur,197,Rajgarh,30.6902,77.3745,1806.5,19.53,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,24,Sirmaur,198,Sangrah,30.6237,77.3273,1777.6,19.35,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,24,Sirmaur,199,Shillai,30.5262,77.3938,1751.4,19.07,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,24,Sirmaur,7493,Tilordhar,30.6245,77.4703,1795.0,19.35,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,25,Solan,200,Dharampur,30.9189,77.1606,1860.9,20.17,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,25,Solan,201,Kandaghat,31.0131,77.1333,1890.6,20.44,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,25,Solan,202,Kunihar,31.0036,76.9617,1866.7,20.41,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,25,Solan,203,Nalagarh,30.8871,77.0467,1836.1,20.08,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,25,Solan,204,Solan,30.8246,77.1333,1824.6,19.91,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,26,Una,205,Amb,31.1048,77.2365,1935.1,20.69,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,26,Una,206,Bangana,31.199,77.2092,1964.8,20.96,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,26,Una,207,Gagret,31.1895,77.0372,1940.8,20.93,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,26,Una,208,Haroli,31.073,77.1223,1910.2,20.6,4,Deciduous Broadleaf Forest
2,Himachal Pradesh,26,Una,209,Una,31.0106,77.2092,1898.8,20.43,4,Deciduous Broadleaf Forest
3,Punjab,27,Amritsar,210,Ajnala,31.6335,74.9386,219.9,1.43,12,Croplands
3,Punjab,27,Amritsar,212,Chogawan,31.7754,74.9045,217.4,1.47,12,Croplands
3,Punjab,27,Amritsar,215,Harshe Chhina,31.6803,74.8433,218.2,1.41,12,Croplands
3,Punjab,27,Amritsar,216,Jandiala Guru,31.6674,74.7657,217.6,1.37,12,Croplands
3,Punjab,27,Amritsar,218,Majitha,31.5842,74.716,218.4,1.32,12,Croplands
3,Punjab,27,Amritsar,221,Rayya,31.5867,74.8433,219.6,1.37,12,Croplands
3,Punjab,27,Amritsar,223,Tarsikka,31.5359,74.8953,220.9,1.37,12,Croplands
3,Punjab,27,Amritsar,225,Verka,31.5408,75.0048,221.9,1.42,12,Croplands
3,Punjab,27,Amritsar,6621,Attari,31.6972,74.9642,219.2,1.46,12,Croplands
3,Punjab,28,Bathinda,226,Bathinda,30.2075,75.0015,241.9,0.88,12,Croplands
3,Punjab,28,Bathinda,227,Bhagta Bhaika,30.2712,75.0268,241.2,0.92,12,Croplands
3,Punjab,28,Bathinda,228,Maur,30.2543,74.9077,240.3,0.86,12,Croplands
3,Punjab,28,Bathinda,229,Nathana,30.2414,74.8312,239.7,0.83,12,Croplands
3,Punjab,28,Bathinda,230,Phul,30.1582,74.7822,240.4,1.98,12,Croplands
3,Punjab,28,Bathinda,231,Rampura,30.1607,74.9077,241.7,0.83,12,Croplands
3,Punjab,28,Bathinda,232,Sangat,30.1099,74.9588,242.9,0.83,12,Croplands
3,Punjab,28,Bathinda,233,Talwandi Sabo,30.1148,75.0667,243.9,0.87,12,Croplands
3,Punjab,28,Bathinda,7333,Goniana,30.3494,74.9679,239.4,0.93,12,Croplands
3,Punjab,29,Faridkot,234,Faridkot,30.6555,74.8323,233.5,1.0,12,Croplands
3,Punjab,29,Faridkot,235,Kot Kapura,30.5306,74.6857,233.9,0.89,12,Croplands
3,Punjab,29,Faridkot,7091,Jaitu,30.7413,74.7119,231.0,0.98,12,Croplands
3,Punjab,30,Fatehgarh Sahib,236,Amloh,30.6422,76.4395,249.8,1.63,12,Croplands
3,Punjab,30,Fatehgarh Sahib,237,Bassi Pathana,30.7364,76.4123,248.1,1.66,12,Croplands
3,Punjab,30,Fatehgarh Sahib,238,Khamano,30.7269,76.2411,246.5,1.59,12,Croplands
3,Punjab,30,Fatehgarh Sahib,239,Khera,30.6104,76.3258,249.1,1.57,12,Croplands
3,Punjab,30,Fatehgarh Sahib,240,Sirhind,30.5479,76.4123,250.9,1.58,12,Croplands
3,Punjab,31,Ferozepur,243,Firozpur,31.1471,75.4044,231.8,1.42,12,Croplands
3,Punjab,31,Ferozepur,244,Ghall Khurd,31.2329,75.3991,230.5,1.45,12,Croplands
3,Punjab,31,Ferozepur,245,Guru Har Sahai,31.2719,75.257,228.5,1.41,12,Croplands
3,Punjab,31,Ferozepur,248,Makhu,31.1471,75.278,230.6,1.37,12,Croplands
3,Punjab,31,Ferozepur,249,Mamdot,31.0613,75.2833,231.9,1.34,12,Croplands
3,Punjab,31,Ferozepur,250,Zira,31.0223,75.4254,233.9,1.38,12,Croplands
3,Punjab,32,Gurdaspur,252,Batala,32.0409,75.4651,219.0,1.8,12,Croplands
3,Punjab,32,Gurdaspur,253,Dera Baba Nanak,32.0945,75.4997,218.6,1.84,12,Croplands
3,Punjab,32,Gurdaspur,254,Dhariwal,32.172,75.472,217.1,1.86,12,Croplands
3,Punjab,32,Gurdaspur,256,Dinanagar,32.0944,75.3923,217.5,1.79,13,Urban and Built-up Lands
3,Punjab,32,Gurdaspur,257,Dorangla,32.1158,75.3248,216.5,1.78,12,Croplands
3,Punjab,32,Gurdaspur,258,Fatehgarh Churian,32.0815,75.2382,216.2,1.73,12,Croplands
3,Punjab,32,Gurdaspur,259,Gurdaspur,32.0257,75.3402,218.0,1.75,12,Croplands
3,Punjab,32,Gurdaspur,260,Kahnuwan,31.966,75.3248,218.8,1.72,12,Croplands
3,Punjab,32,Gurdaspur,261,Kalanaur,31.8982,75.3772,220.3,1.71,12,Croplands
3,Punjab,32,Gurdaspur,264,Qadian,31.9917,75.4279,219.4,1.77,12,Croplands
3,Punjab,32,Gurdaspur,265,Sri Hargobindpur,31.9873,75.4997,220.2,1.79,12,Croplands
3,Punjab,33,Hoshiarpur,267,Bhunga,31.5372,75.9761,231.7,1.81,12,Croplands
3,Punjab,33,Hoshiarpur,268,Dasuya,31.5955,76.0068,231.1,1.84,12,Croplands
3,Punjab,33,Hoshiarpur,269,Garhshankar,31.6743,75.965,229.5,1.86,12,Croplands
3,Punjab,33,Hoshiarpur,270,Hajipur,31.5886,75.8931,230.1,1.79,12,Croplands
3,Punjab,33,Hoshiarpur,271,Hoshiarpur-I,31.5955,75.8186,229.3,1.77,12,Croplands
3,Punjab,33,Hoshiarpur,272,Hoshiarpur-Ii,31.5372,75.7436,229.4,1.71,12,Croplands
3,Punjab,33,Hoshiarpur,273,Mahilpur,31.5055,75.8614,231.0,1.75,12,Croplands
3,Punjab,33,Hoshiarpur,274,Mukerian,31.443,75.8768,232.1,1.73,12,Croplands
3,Punjab,33,Hoshiarpur,275,Talwara,31.4001,75.965,233.6,1.75,12,Croplands
3,Punjab,33,Hoshiarpur,276,Tanda,31.5055,75.964,232.1,1.79,12,Croplands
3,Punjab,34,Jalandhar,277,Adampur,31.3308,75.6534,231.6,1.59,12,Croplands
3,Punjab,34,Jalandhar,278,Bhogpur,31.3844,75.6878,231.1,1.63,12,Croplands
3,Punjab,34,Jalandhar,279,Jalandhar - West,31.3843,75.5812,230.0,1.59,12,Croplands
3,Punjab,34,Jalandhar,280,Jalandhar-East,31.4619,75.6603,229.7,1.65,12,Croplands
3,Punjab,34,Jalandhar,281,Lohian,31.4057,75.5142,229.1,1.57,12,Croplands
3,Punjab,34,Jalandhar,282,Nakodar,31.3156,75.5294,230.6,1.54,12,Croplands
3,Punjab,34,Jalandhar,283,Nurmahal,31.2559,75.5142,231.3,1.51,12,Croplands
3,Punjab,34,Jalandhar,284,Phillaur,31.1881,75.5661,232.8,1.5,12,Croplands
3,Punjab,34,Jalandhar,285,Rurka Kalan,31.2816,75.6164,231.9,1.56,12,Croplands
3,Punjab,34,Jalandhar,286,Shahkot,31.2772,75.6878,232.7,1.59,12,Croplands
3,Punjab,34,Jalandhar,6906,Mehatpur,31.3714,75.4282,228.7,1.52,12,Croplands
3,Punjab,35,Kapurthala,287,Dhilwan,31.3778,75.4543,228.9,1.53,12,Croplands
3,Punjab,35,Kapurthala,288,Kapurthala,31.472,75.4268,227.2,1.56,12,Croplands
3,Punjab,35,Kapurthala,289,Nadala,31.4625,75.2544,225.6,1.49,12,Croplands
